-56,96
-58
-58
-59,04
-62,16
-61,12
-59,04
-55,92
-56,96
-59,04
-56,96
-54,88
-52,8
-52,8
-49,68
-48,64
-47,6
-44,48
-43,44
-41,36
-42,4
-43,44
-43,44
-41,36
-41,36
-40,32
-41,36
-40,32
-39,28
-39,28
-40,32
-39,28
-37,1999999999999
-38,24
-39,28
-38,24
-37,1999999999999
-41,36
-42,4
-38,24
-38,24
-38,24
-37,1999999999999
-37,1999999999999
-37,1999999999999
-37,1999999999999
-37,1999999999999
-37,1999999999999
-35,12
-35,12
-34,0799999999999
-32
-33,04
-34,0799999999999
-34,0799999999999
-33,04
-35,12
-32
-33,04
-34,0799999999999
-33,04
-33,04
-30,96
-29,92
-29,92
-29,92
-29,92
-27,84
-26,8
-28,88
-28,88
-27,84
-27,84
-28,88
-27,84
-25,76
-27,84
-26,8
-25,76
-24,72
-26,8
-25,76
-25,76
-21,6
-24,72
-23,68
-23,68
-22,64
-19,52
-21,6
-21,6
-19,52
-18,48
-20,5599999999999
-19,52
-20,5599999999999
-21,6
-20,5599999999999
-23,68
-24,72
-23,68
-25,76
-23,68
-25,76
-24,72
-26,8
-24,72
-25,76
-25,76
-26,8
-27,84
-28,88
-28,88
-27,84
-20,5599999999999
-16,4
-13,28
-12,24
-12,24
-11,1999999999999
-9,12
-9,12
-8,07999999999993
-9,12
-9,12
-8,07999999999993
-9,12
-9,12
-7,03999999999996
-10,16
-9,12
-8,07999999999993
-8,07999999999993
-8,07999999999993
-8,07999999999993
-4,96000000000004
-1,84000000000003
-1,84000000000003
1,27999999999997
3,36000000000001
3,36000000000001
1,27999999999997
0,240000000000009
-1,84000000000003
-0,799999999999955
-0,799999999999955
2,32000000000005
2,32000000000005
2,32000000000005
2,32000000000005
1,27999999999997
4,39999999999998
3,36000000000001
3,36000000000001
3,36000000000001
4,39999999999998
5,44000000000005
4,39999999999998
3,36000000000001
6,48000000000002
6,48000000000002
9,60000000000002
13,76
18,96
21,04
18,96
13,76
11,6800000000001
13,76
11,6800000000001
6,48000000000002
6,48000000000002
3,36000000000001
-0,799999999999955
-3,91999999999996
-13,28
-18,48
-22,64
-26,8
-30,96
-40,32
-42,4
-44,48
-43,44
-41,36
-39,28
-39,28
-38,24
-40,32
-40,32
-35,12
-34,0799999999999
-38,24
-38,24
-36,16
-39,28
-39,28
-38,24
-36,16
-35,12
-35,12
-34,0799999999999
-30,96
-33,04
-33,04
-32
-33,04
-32
-33,04
-33,04
-32
-28,88
-32
-32
-34,0799999999999
-36,16
-33,04
-34,0799999999999
-34,0799999999999
-32
-34,0799999999999
-33,04
-32
-29,92
-29,92
-32
-30,96
-29,92
-27,84
-29,92
-29,92
-30,96
-27,84
-28,88
-27,84
-28,88
-26,8
-26,8
-22,64
-25,76
-26,8
-27,84
-27,84
-27,84
-24,72
-26,8
-26,8
-26,8
-28,88
-28,88
-27,84
-26,8
-28,88
-28,88
-28,88
-28,88
-27,84
-29,92
-28,88
-26,8
-27,84
-27,84
-26,8
-25,76
-27,84
-25,76
-24,72
-25,76
-24,72
-26,8
-25,76
-25,76
-25,76
-25,76
-27,84
-27,84
-29,92
-27,84
-27,84
-28,88
-26,8
-27,84
-28,88
-28,88
-27,84
-27,84
-25,76
-26,8
-28,88
-28,88
-26,8
-24,72
-26,8
-26,8
-28,88
-35,12
-36,16
-36,16
-27,84
-23,68
-22,64
-15,36
-16,4
-9,12
-10,16
-9,12
-9,12
-10,16
-10,16
-9,12
-9,12
-8,07999999999993
-8,07999999999993
-9,12
-9,12
-7,03999999999996
-7,03999999999996
-7,03999999999996
-6
-2,88
-0,799999999999955
1,27999999999997
3,36000000000001
2,32000000000005
1,27999999999997
1,27999999999997
2,32000000000005
1,27999999999997
1,27999999999997
5,44000000000005
2,32000000000005
3,36000000000001
5,44000000000005
4,39999999999998
3,36000000000001
5,44000000000005
4,39999999999998
4,39999999999998
7,51999999999998
4,39999999999998
7,51999999999998
7,51999999999998
5,44000000000005
7,51999999999998
6,48000000000002
7,51999999999998
10,64
17,9200000000001
20
17,9200000000001
9,60000000000002
8,56000000000006
10,64
11,6800000000001
7,51999999999998
3,36000000000001
-0,799999999999955
-0,799999999999955
-3,91999999999996
-4,96000000000004
-2,88
-6
-11,1999999999999
-12,24
-12,24
-16,4
-18,48
-18,48
-17,4399999999999
-22,64
-25,76
-29,92
-33,04
-34,0799999999999
-30,96
-29,92
-29,92
-32
-30,96
-26,8
-28,88
-26,8
-29,92
-28,88
-28,88
-28,88
-28,88
-29,92
-28,88
-28,88
-26,8
-26,8
-26,8
-27,84
-28,88
-26,8
-25,76
-27,84
-24,72
-25,76
-33,04
-33,04
-30,96
-28,88
-27,84
-29,92
-28,88
-26,8
-30,96
-28,88
-27,84
-27,84
-28,88
-26,8
-29,92
-28,88
-29,92
-29,92
-28,88
-27,84
-29,92
-27,84
-29,92
-32
-30,96
-29,92
-28,88
-27,84
-26,8
-30,96
-28,88
-27,84
-28,88
-27,84
-26,8
-28,88
-28,88
-28,88
-33,04
-32
-30,96
-30,96
-30,96
-29,92
-27,84
-30,96
-29,92
-29,92
-30,96
-32
-29,92
-29,92
-29,92
-30,96
-29,92
-30,96
-33,04
-33,04
-29,92
-32
-32
-30,96
-32
-29,92
-27,84
-28,88
-33,04
-32
-30,96
-30,96
-29,92
-29,92
-28,88
-27,84
-27,84
-27,84
-28,88
-27,84
-27,84
-27,84
-27,84
-27,84
-27,84
-27,84
-30,96
-33,04
-34,0799999999999
-34,0799999999999
-29,92
-22,64
-20,5599999999999
-17,4399999999999
-11,1999999999999
-10,16
-9,12
-10,16
-10,16
-10,16
-10,16
-10,16
-8,07999999999993
-9,12
-8,07999999999993
-7,03999999999996
-7,03999999999996
-7,03999999999996
-6
-6
-1,84000000000003
-0,799999999999955
5,44000000000005
5,44000000000005
5,44000000000005
3,36000000000001
2,32000000000005
3,36000000000001
3,36000000000001
3,36000000000001
4,39999999999998
4,39999999999998
4,39999999999998
5,44000000000005
4,39999999999998
4,39999999999998
4,39999999999998
4,39999999999998
5,44000000000005
5,44000000000005
4,39999999999998
5,44000000000005
5,44000000000005
6,48000000000002
7,51999999999998
6,48000000000002
6,48000000000002
10,64
16,88
21,04
20
10,64
8,56000000000006
8,56000000000006
16,88
16,88
2,32000000000005
-0,799999999999955
0,240000000000009
0,240000000000009
0,240000000000009
-4,96000000000004
-19,52
-25,76
-41,36
-48,64
-47,6
-40,32
-43,44
-47,6
-43,44
-39,28
-42,4
-43,44
-41,36
-39,28
-40,32
-42,4
-40,32
-39,28
-37,1999999999999
-37,1999999999999
-38,24
-40,32
-41,36
-39,28
-38,24
-40,32
-40,32
-38,24
-38,24
-41,36
-44,48
-40,32
-39,28
-42,4
-40,32
-39,28
-42,4
-43,44
-41,36
-42,4
-42,4
-43,44
-44,48
-42,4
-43,44
-44,48
-43,44
-43,44
-45,52
-43,44
-40,32
-39,28
-45,52
-45,52
-44,48
-43,44
-43,44
-44,48
-42,4
-40,32
-44,48
-44,48
-42,4
-42,4
-45,52
-41,36
-41,36
-40,32
-40,32
-38,24
-39,28
-40,32
-39,28
-36,16
-39,28
-36,16
-36,16
-37,1999999999999
-36,16
-33,04
-35,12
-36,16
-35,12
-35,12
-36,16
-35,12
-34,0799999999999
-34,0799999999999
-35,12
-37,1999999999999
-37,1999999999999
-37,1999999999999
-35,12
-37,1999999999999
-36,16
-36,16
-36,16
-34,0799999999999
-34,0799999999999
-37,1999999999999
-36,16
-34,0799999999999
-34,0799999999999
-33,04
-32
-33,04
-33,04
-32
-29,92
-33,04
-32
-33,04
-32
-32
-33,04
-33,04
-33,04
-32
-36,16
-37,1999999999999
-39,28
-38,24
-32
-22,64
-19,52
-18,48
-16,4
-14,3199999999999
-12,24
-10,16
-11,1999999999999
-12,24
-12,24
-11,1999999999999
-10,16
-9,12
-10,16
-8,07999999999993
-10,16
-9,12
-10,16
-9,12
-9,12
-8,07999999999993
-8,07999999999993
-7,03999999999996
-8,07999999999993
-8,07999999999993
-8,07999999999993
-7,03999999999996
-2,88
-3,91999999999996
0,240000000000009
-0,799999999999955
-0,799999999999955
0,240000000000009
-0,799999999999955
-0,799999999999955
-0,799999999999955
0,240000000000009
0,240000000000009
1,27999999999997
1,27999999999997
2,32000000000005
3,36000000000001
2,32000000000005
2,32000000000005
3,36000000000001
2,32000000000005
2,32000000000005
2,32000000000005
2,32000000000005
3,36000000000001
3,36000000000001
6,48000000000002
8,56000000000006
17,9200000000001
18,96
9,60000000000002
7,51999999999998
9,60000000000002
13,76
11,6800000000001
0,240000000000009
1,27999999999997
3,36000000000001
1,27999999999997
2,32000000000005
2,32000000000005
3,36000000000001
2,32000000000005
2,32000000000005
7,51999999999998
7,51999999999998
1,27999999999997
1,27999999999997
1,27999999999997
3,36000000000001
6,48000000000002
1,27999999999997
1,27999999999997
3,36000000000001
2,32000000000005
2,32000000000005
3,36000000000001
3,36000000000001
2,32000000000005
6,48000000000002
7,51999999999998
5,44000000000005
2,32000000000005
2,32000000000005
3,36000000000001
6,48000000000002
3,36000000000001
3,36000000000001
3,36000000000001
2,32000000000005
2,32000000000005
3,36000000000001
5,44000000000005
7,51999999999998
2,32000000000005
2,32000000000005
3,36000000000001
4,39999999999998
3,36000000000001
1,27999999999997
3,36000000000001
2,32000000000005
2,32000000000005
2,32000000000005
4,39999999999998
5,44000000000005
2,32000000000005
2,32000000000005
3,36000000000001
4,39999999999998
3,36000000000001
3,36000000000001
2,32000000000005
3,36000000000001
3,36000000000001
5,44000000000005
2,32000000000005
2,32000000000005
2,32000000000005
3,36000000000001
4,39999999999998
3,36000000000001
2,32000000000005
2,32000000000005
3,36000000000001
3,36000000000001
5,44000000000005
1,27999999999997
2,32000000000005
2,32000000000005
3,36000000000001
3,36000000000001
3,36000000000001
2,32000000000005
3,36000000000001
3,36000000000001
6,48000000000002
1,27999999999997
2,32000000000005
4,39999999999998
1,27999999999997
3,36000000000001
1,27999999999997
3,36000000000001
2,32000000000005
3,36000000000001
2,32000000000005
3,36000000000001
2,32000000000005
2,32000000000005
1,27999999999997
2,32000000000005
2,32000000000005
2,32000000000005
2,32000000000005
3,36000000000001
2,32000000000005
2,32000000000005
2,32000000000005
2,32000000000005
6,48000000000002
2,32000000000005
2,32000000000005
3,36000000000001
2,32000000000005
2,32000000000005
2,32000000000005
3,36000000000001
5,44000000000005
4,39999999999998
2,32000000000005
2,32000000000005
4,39999999999998
1,27999999999997
2,32000000000005
2,32000000000005
4,39999999999998
6,48000000000002
2,32000000000005
3,36000000000001
4,39999999999998
3,36000000000001
2,32000000000005
2,32000000000005
3,36000000000001
7,51999999999998
2,32000000000005
3,36000000000001
3,36000000000001
1,27999999999997
3,36000000000001
2,32000000000005
3,36000000000001
4,39999999999998
6,48000000000002
2,32000000000005
2,32000000000005
4,39999999999998
1,27999999999997
2,32000000000005
2,32000000000005
2,32000000000005
4,39999999999998
6,48000000000002
